"time","est","lcl","ucl","Method","Cancer","Age","Gender"
11.463,0.02846,0.02558,0.03167,"Observed","BreastCancer","All","Both"
11.463,0.0532,0.04652,0.06084,"Observed","ColorectalCancer","All","Both"
11.463,0.08637,0.06451,0.11565,"Observed","LungCancer","All","Both"
11.463,0.05735,0.05193,0.06335,"Observed","ProstateCancer","All","Both"
11.466,0.02846,0.02557,0.03167,"Observed","BreastCancer","All","Both"
11.466,0.0532,0.04651,0.06084,"Observed","ColorectalCancer","All","Both"
11.466,0.05175,0.02182,0.12271,"Observed","LiverCancer","All","Both"
11.466,0.08636,0.06448,0.11565,"Observed","LungCancer","All","Both"
11.466,0.05736,0.05193,0.06336,"Observed","ProstateCancer","All","Both"
11.466,0.07828,0.05606,0.1093,"Observed","StomachCancer","All","Both"
11.468,0.02845,0.02556,0.03166,"Observed","BreastCancer","All","Both"
11.468,0.05319,0.0465,0.06084,"Observed","ColorectalCancer","All","Both"
11.468,0.05575,0.04508,0.06896,"Observed","HeadNeckCancer","All","Both"
11.468,0.05737,0.05193,0.06337,"Observed","ProstateCancer","All","Both"
11.471,0.02844,0.02555,0.03166,"Observed","BreastCancer","All","Both"
11.471,0.05319,0.04649,0.06085,"Observed","ColorectalCancer","All","Both"
11.471,0.05737,0.05193,0.06338,"Observed","ProstateCancer","All","Both"
11.474,0.02844,0.02554,0.03165,"Observed","BreastCancer","All","Both"
11.474,0.05318,0.04648,0.06085,"Observed","ColorectalCancer","All","Both"
11.474,0.05738,0.05193,0.0634,"Observed","ProstateCancer","All","Both"
11.477,0.02843,0.02554,0.03165,"Observed","BreastCancer","All","Both"
11.477,0.05318,0.04647,0.06085,"Observed","ColorectalCancer","All","Both"
11.477,0.05738,0.05193,0.06341,"Observed","ProstateCancer","All","Both"
11.479,0.02842,0.02553,0.03165,"Observed","BreastCancer","All","Both"
11.479,0.05318,0.04646,0.06086,"Observed","ColorectalCancer","All","Both"
11.479,0.05739,0.05193,0.06343,"Observed","ProstateCancer","All","Both"
11.482,0.02842,0.02552,0.03164,"Observed","BreastCancer","All","Both"
11.482,0.05317,0.04645,0.06086,"Observed","ColorectalCancer","All","Both"
11.482,0.05575,0.04504,0.06901,"Observed","HeadNeckCancer","All","Both"
11.482,0.0574,0.05193,0.06344,"Observed","ProstateCancer","All","Both"
11.485,0.02841,0.02551,0.03164,"Observed","BreastCancer","All","Both"
11.485,0.05317,0.04644,0.06087,"Observed","ColorectalCancer","All","Both"
11.485,0.05575,0.04504,0.06902,"Observed","HeadNeckCancer","All","Both"
11.485,0.08625,0.06429,0.11572,"Observed","LungCancer","All","Both"
11.485,0.0574,0.05193,0.06345,"Observed","ProstateCancer","All","Both"
11.485,0.07838,0.05602,0.10965,"Observed","StomachCancer","All","Both"
11.488,0.0284,0.0255,0.03164,"Observed","BreastCancer","All","Both"
11.488,0.05316,0.04643,0.06087,"Observed","ColorectalCancer","All","Both"
11.488,0.05575,0.04503,0.06903,"Observed","HeadNeckCancer","All","Both"
11.488,0.05741,0.05193,0.06347,"Observed","ProstateCancer","All","Both"
11.488,0.07839,0.05602,0.1097,"Observed","StomachCancer","All","Both"
11.49,0.02839,0.02549,0.03163,"Observed","BreastCancer","All","Both"
11.49,0.05316,0.04642,0.06088,"Observed","ColorectalCancer","All","Both"
11.49,0.05575,0.04502,0.06904,"Observed","HeadNeckCancer","All","Both"
11.49,0.05741,0.05192,0.06348,"Observed","ProstateCancer","All","Both"
11.493,0.02839,0.02548,0.03163,"Observed","BreastCancer","All","Both"
11.493,0.05316,0.04641,0.06088,"Observed","ColorectalCancer","All","Both"
11.496,0.02838,0.02547,0.03163,"Observed","BreastCancer","All","Both"
11.496,0.05743,0.05192,0.06351,"Observed","ProstateCancer","All","Both"
11.499,0.02837,0.02546,0.03162,"Observed","BreastCancer","All","Both"
11.499,0.05315,0.04638,0.06089,"Observed","ColorectalCancer","All","Both"
11.499,0.05575,0.04499,0.06907,"Observed","HeadNeckCancer","All","Both"
11.499,0.05743,0.05192,0.06353,"Observed","ProstateCancer","All","Both"
11.501,0.02837,0.02545,0.03162,"Observed","BreastCancer","All","Both"
11.501,0.05314,0.04637,0.0609,"Observed","ColorectalCancer","All","Both"
11.501,0.05744,0.05192,0.06354,"Observed","ProstateCancer","All","Both"
11.504,0.02836,0.02544,0.03162,"Observed","BreastCancer","All","Both"
11.504,0.05314,0.04636,0.06091,"Observed","ColorectalCancer","All","Both"
11.504,0.05575,0.04498,0.0691,"Observed","HeadNeckCancer","All","Both"
11.504,0.05744,0.05192,0.06356,"Observed","ProstateCancer","All","Both"
11.507,0.02835,0.02543,0.03162,"Observed","BreastCancer","All","Both"
11.507,0.05313,0.04635,0.06091,"Observed","ColorectalCancer","All","Both"
11.507,0.08613,0.06405,0.11581,"Observed","LungCancer","All","Both"
11.507,0.05745,0.05191,0.06358,"Observed","ProstateCancer","All","Both"
11.507,0.07849,0.05597,0.11007,"Observed","StomachCancer","All","Both"
11.51,0.02835,0.02542,0.03161,"Observed","BreastCancer","All","Both"
11.51,0.05313,0.04634,0.06092,"Observed","ColorectalCancer","All","Both"
11.51,0.05575,0.04496,0.06912,"Observed","HeadNeckCancer","All","Both"
11.51,0.05745,0.05191,0.06359,"Observed","ProstateCancer","All","Both"
11.51,0.0785,0.05596,0.11012,"Observed","StomachCancer","All","Both"
11.512,0.02834,0.02541,0.03161,"Observed","BreastCancer","All","Both"
11.512,0.05313,0.04632,0.06093,"Observed","ColorectalCancer","All","Both"
11.512,0.05575,0.04495,0.06913,"Observed","HeadNeckCancer","All","Both"
11.512,0.05746,0.05191,0.06361,"Observed","ProstateCancer","All","Both"
11.512,0.07852,0.05596,0.11017,"Observed","StomachCancer","All","Both"
11.515,0.02833,0.0254,0.03161,"Observed","BreastCancer","All","Both"
11.515,0.05747,0.0519,0.06363,"Observed","ProstateCancer","All","Both"
11.518,0.02833,0.02538,0.03161,"Observed","BreastCancer","All","Both"
11.518,0.05312,0.0463,0.06094,"Observed","ColorectalCancer","All","Both"
11.518,0.08607,0.06393,0.11587,"Observed","LungCancer","All","Both"
11.518,0.05747,0.0519,0.06364,"Observed","ProstateCancer","All","Both"
11.521,0.02832,0.02537,0.03161,"Observed","BreastCancer","All","Both"
11.521,0.05311,0.04628,0.06095,"Observed","ColorectalCancer","All","Both"
11.521,0.05574,0.04492,0.06917,"Observed","HeadNeckCancer","All","Both"
11.521,0.05748,0.0519,0.06366,"Observed","ProstateCancer","All","Both"
11.523,0.02831,0.02536,0.0316,"Observed","BreastCancer","All","Both"
11.523,0.05311,0.04627,0.06096,"Observed","ColorectalCancer","All","Both"
11.523,0.05051,0.02082,0.12253,"Observed","LiverCancer","All","Both"
11.523,0.05748,0.05189,0.06368,"Observed","ProstateCancer","All","Both"
11.523,0.07857,0.05593,0.11039,"Observed","StomachCancer","All","Both"
11.526,0.02831,0.02535,0.0316,"Observed","BreastCancer","All","Both"
11.526,0.0531,0.04626,0.06097,"Observed","ColorectalCancer","All","Both"
11.526,0.05574,0.0449,0.0692,"Observed","HeadNeckCancer","All","Both"
11.526,0.05749,0.05189,0.06369,"Observed","ProstateCancer","All","Both"
11.529,0.0283,0.02534,0.0316,"Observed","BreastCancer","All","Both"
11.529,0.0531,0.04624,0.06098,"Observed","ColorectalCancer","All","Both"
11.529,0.08601,0.06381,0.11594,"Observed","LungCancer","All","Both"
11.529,0.0575,0.05189,0.06371,"Observed","ProstateCancer","All","Both"
11.532,0.02829,0.02533,0.0316,"Observed","BreastCancer","All","Both"
11.532,0.0531,0.04623,0.06099,"Observed","ColorectalCancer","All","Both"
11.534,0.02828,0.02532,0.0316,"Observed","BreastCancer","All","Both"
11.534,0.05574,0.04488,0.06924,"Observed","HeadNeckCancer","All","Both"
11.534,0.08598,0.06374,0.11597,"Observed","LungCancer","All","Both"
11.534,0.05751,0.05188,0.06375,"Observed","ProstateCancer","All","Both"
11.537,0.02828,0.02531,0.0316,"Observed","BreastCancer","All","Both"
11.537,0.05309,0.0462,0.061,"Observed","ColorectalCancer","All","Both"
11.537,0.05574,0.04487,0.06925,"Observed","HeadNeckCancer","All","Both"
11.537,0.05751,0.05187,0.06377,"Observed","ProstateCancer","All","Both"
11.537,0.07865,0.0559,0.11066,"Observed","StomachCancer","All","Both"
11.54,0.02827,0.0253,0.0316,"Observed","BreastCancer","All","Both"
11.54,0.05308,0.04618,0.06101,"Observed","ColorectalCancer","All","Both"
11.54,0.05574,0.04486,0.06926,"Observed","HeadNeckCancer","All","Both"
11.54,0.08595,0.06368,0.11601,"Observed","LungCancer","All","Both"
11.54,0.05752,0.05187,0.06379,"Observed","ProstateCancer","All","Both"
11.542,0.02826,0.02528,0.03159,"Observed","BreastCancer","All","Both"
11.542,0.05308,0.04617,0.06102,"Observed","ColorectalCancer","All","Both"
11.542,0.05574,0.04485,0.06928,"Observed","HeadNeckCancer","All","Both"
11.542,0.08593,0.06364,0.11603,"Observed","LungCancer","All","Both"
11.542,0.05753,0.05187,0.06381,"Observed","ProstateCancer","All","Both"
11.545,0.02826,0.02527,0.03159,"Observed","BreastCancer","All","Both"
11.545,0.05308,0.04615,0.06103,"Observed","ColorectalCancer","All","Both"
11.545,0.05753,0.05186,0.06382,"Observed","ProstateCancer","All","Both"
11.548,0.02825,0.02526,0.03159,"Observed","BreastCancer","All","Both"
11.548,0.05307,0.04614,0.06104,"Observed","ColorectalCancer","All","Both"
11.548,0.05574,0.04483,0.0693,"Observed","HeadNeckCancer","All","Both"
11.548,0.04676,0.02366,0.09242,"Observed","PancreaticCancer","All","Both"
11.548,0.05754,0.05186,0.06384,"Observed","ProstateCancer","All","Both"
11.548,0.0787,0.05587,0.11088,"Observed","StomachCancer","All","Both"
11.551,0.02824,0.02525,0.03159,"Observed","BreastCancer","All","Both"
11.551,0.05574,0.04482,0.06932,"Observed","HeadNeckCancer","All","Both"
11.553,0.02824,0.02524,0.03159,"Observed","BreastCancer","All","Both"
11.553,0.05755,0.05184,0.06388,"Observed","ProstateCancer","All","Both"
11.556,0.02823,0.02523,0.03159,"Observed","BreastCancer","All","Both"
11.556,0.05306,0.04609,0.06108,"Observed","ColorectalCancer","All","Both"
11.556,0.05574,0.0448,0.06935,"Observed","HeadNeckCancer","All","Both"
11.556,0.05756,0.05184,0.0639,"Observed","ProstateCancer","All","Both"
11.559,0.02822,0.02521,0.03159,"Observed","BreastCancer","All","Both"
11.559,0.05305,0.04608,0.06109,"Observed","ColorectalCancer","All","Both"
11.559,0.05574,0.04479,0.06936,"Observed","HeadNeckCancer","All","Both"
11.559,0.05756,0.05183,0.06392,"Observed","ProstateCancer","All","Both"
11.559,0.07876,0.05583,0.1111,"Observed","StomachCancer","All","Both"
11.562,0.02822,0.0252,0.03159,"Observed","BreastCancer","All","Both"
11.562,0.05305,0.04606,0.0611,"Observed","ColorectalCancer","All","Both"
11.562,0.05574,0.04478,0.06938,"Observed","HeadNeckCancer","All","Both"
11.562,0.05757,0.05183,0.06394,"Observed","ProstateCancer","All","Both"
11.564,0.02821,0.02519,0.03159,"Observed","BreastCancer","All","Both"
11.564,0.05305,0.04604,0.06111,"Observed","ColorectalCancer","All","Both"
11.564,0.05574,0.04477,0.06939,"Observed","HeadNeckCancer","All","Both"
11.564,0.05757,0.05182,0.06397,"Observed","ProstateCancer","All","Both"
11.567,0.0282,0.02518,0.03159,"Observed","BreastCancer","All","Both"
11.567,0.05304,0.04603,0.06112,"Observed","ColorectalCancer","All","Both"
11.567,0.05573,0.04476,0.06941,"Observed","HeadNeckCancer","All","Both"
11.567,0.04958,0.02006,0.12254,"Observed","LiverCancer","All","Both"
11.567,0.05758,0.05181,0.06399,"Observed","ProstateCancer","All","Both"
11.57,0.0282,0.02517,0.03159,"Observed","BreastCancer","All","Both"
11.57,0.05304,0.04601,0.06114,"Observed","ColorectalCancer","All","Both"
11.573,0.05303,0.04599,0.06115,"Observed","ColorectalCancer","All","Both"
11.573,0.05759,0.0518,0.06403,"Observed","ProstateCancer","All","Both"
11.575,0.02818,0.02514,0.03159,"Observed","BreastCancer","All","Both"
11.575,0.05303,0.04598,0.06116,"Observed","ColorectalCancer","All","Both"
11.575,0.0576,0.05179,0.06405,"Observed","ProstateCancer","All","Both"
11.578,0.02817,0.02513,0.03159,"Observed","BreastCancer","All","Both"
11.578,0.05302,0.04596,0.06117,"Observed","ColorectalCancer","All","Both"
11.578,0.05573,0.04471,0.06947,"Observed","HeadNeckCancer","All","Both"
11.578,0.0576,0.05179,0.06407,"Observed","ProstateCancer","All","Both"
11.581,0.02817,0.02512,0.03159,"Observed","BreastCancer","All","Both"
11.581,0.05302,0.04594,0.06119,"Observed","ColorectalCancer","All","Both"
11.581,0.05761,0.05178,0.06409,"Observed","ProstateCancer","All","Both"
11.581,0.07887,0.05577,0.11155,"Observed","StomachCancer","All","Both"
11.584,0.02816,0.0251,0.03159,"Observed","BreastCancer","All","Both"
11.584,0.05302,0.04593,0.0612,"Observed","ColorectalCancer","All","Both"
11.584,0.05573,0.04469,0.0695,"Observed","HeadNeckCancer","All","Both"
11.584,0.0857,0.06312,0.11636,"Observed","LungCancer","All","Both"
11.584,0.05762,0.05177,0.06412,"Observed","ProstateCancer","All","Both"
11.584,0.07889,0.05576,0.11161,"Observed","StomachCancer","All","Both"
11.586,0.02815,0.02509,0.03159,"Observed","BreastCancer","All","Both"
11.586,0.05301,0.04591,0.06121,"Observed","ColorectalCancer","All","Both"
11.586,0.05573,0.04468,0.06951,"Observed","HeadNeckCancer","All","Both"
11.586,0.08569,0.06309,0.11639,"Observed","LungCancer","All","Both"
11.586,0.05762,0.05177,0.06414,"Observed","ProstateCancer","All","Both"
11.589,0.02815,0.02508,0.03159,"Observed","BreastCancer","All","Both"
11.589,0.05301,0.04589,0.06123,"Observed","ColorectalCancer","All","Both"
11.589,0.05763,0.05176,0.06416,"Observed","ProstateCancer","All","Both"
11.592,0.02814,0.02506,0.03159,"Observed","BreastCancer","All","Both"
11.592,0.05763,0.05175,0.06418,"Observed","ProstateCancer","All","Both"
11.595,0.02813,0.02505,0.0316,"Observed","BreastCancer","All","Both"
11.595,0.053,0.04586,0.06126,"Observed","ColorectalCancer","All","Both"
11.595,0.05573,0.04465,0.06956,"Observed","HeadNeckCancer","All","Both"
11.595,0.08564,0.06298,0.11647,"Observed","LungCancer","All","Both"
11.595,0.04661,0.02334,0.09306,"Observed","PancreaticCancer","All","Both"
11.595,0.05764,0.05174,0.06421,"Observed","ProstateCancer","All","Both"
11.597,0.02813,0.02504,0.0316,"Observed","BreastCancer","All","Both"
11.597,0.053,0.04584,0.06127,"Observed","ColorectalCancer","All","Both"
11.597,0.05765,0.05174,0.06423,"Observed","ProstateCancer","All","Both"
11.597,0.07896,0.05572,0.1119,"Observed","StomachCancer","All","Both"
11.6,0.02812,0.02503,0.0316,"Observed","BreastCancer","All","Both"
11.6,0.05299,0.04582,0.06129,"Observed","ColorectalCancer","All","Both"
11.6,0.05573,0.04462,0.0696,"Observed","HeadNeckCancer","All","Both"
11.6,0.05765,0.05173,0.06425,"Observed","ProstateCancer","All","Both"
11.6,0.07897,0.05571,0.11196,"Observed","StomachCancer","All","Both"
11.603,0.02811,0.02501,0.0316,"Observed","BreastCancer","All","Both"
11.603,0.05299,0.0458,0.0613,"Observed","ColorectalCancer","All","Both"
11.603,0.05573,0.04461,0.06961,"Observed","HeadNeckCancer","All","Both"
11.603,0.05766,0.05172,0.06428,"Observed","ProstateCancer","All","Both"
11.605,0.05573,0.0446,0.06963,"Observed","HeadNeckCancer","All","Both"
11.605,0.05766,0.05171,0.0643,"Observed","ProstateCancer","All","Both"
11.608,0.05298,0.04576,0.06133,"Observed","ColorectalCancer","All","Both"
11.608,0.05767,0.0517,0.06433,"Observed","ProstateCancer","All","Both"
11.611,0.02809,0.02497,0.0316,"Observed","BreastCancer","All","Both"
11.611,0.05297,0.04574,0.06135,"Observed","ColorectalCancer","All","Both"
11.611,0.05768,0.05169,0.06435,"Observed","ProstateCancer","All","Both"
11.614,0.02809,0.02496,0.0316,"Observed","BreastCancer","All","Both"
11.614,0.05297,0.04573,0.06136,"Observed","ColorectalCancer","All","Both"
11.614,0.05572,0.04456,0.06968,"Observed","HeadNeckCancer","All","Both"
11.614,0.08554,0.06271,0.11667,"Observed","LungCancer","All","Both"
11.614,0.05768,0.05168,0.06437,"Observed","ProstateCancer","All","Both"
11.616,0.02808,0.02495,0.03161,"Observed","BreastCancer","All","Both"
11.616,0.05297,0.04571,0.06138,"Observed","ColorectalCancer","All","Both"
11.616,0.08552,0.06268,0.1167,"Observed","LungCancer","All","Both"
11.616,0.05769,0.05167,0.0644,"Observed","ProstateCancer","All","Both"
11.619,0.02807,0.02493,0.03161,"Observed","BreastCancer","All","Both"
11.619,0.05296,0.04569,0.06139,"Observed","ColorectalCancer","All","Both"
11.619,0.05572,0.04454,0.06972,"Observed","HeadNeckCancer","All","Both"
11.619,0.08551,0.06264,0.11673,"Observed","LungCancer","All","Both"
11.619,0.05769,0.05167,0.06442,"Observed","ProstateCancer","All","Both"
11.619,0.07907,0.05564,0.11237,"Observed","StomachCancer","All","Both"
11.622,0.02807,0.02492,0.03161,"Observed","BreastCancer","All","Both"
11.622,0.05296,0.04567,0.06141,"Observed","ColorectalCancer","All","Both"
11.622,0.05572,0.04453,0.06973,"Observed","HeadNeckCancer","All","Both"
11.622,0.0577,0.05166,0.06445,"Observed","ProstateCancer","All","Both"
11.625,0.02806,0.02491,0.03161,"Observed","BreastCancer","All","Both"
11.625,0.05295,0.04565,0.06143,"Observed","ColorectalCancer","All","Both"
11.625,0.05572,0.04452,0.06975,"Observed","HeadNeckCancer","All","Both"
11.625,0.08548,0.06256,0.11679,"Observed","LungCancer","All","Both"
11.625,0.05771,0.05165,0.06447,"Observed","ProstateCancer","All","Both"
11.625,0.0791,0.05562,0.11249,"Observed","StomachCancer","All","Both"
11.627,0.02805,0.02489,0.03161,"Observed","BreastCancer","All","Both"
11.627,0.05295,0.04563,0.06144,"Observed","ColorectalCancer","All","Both"
11.627,0.05771,0.05164,0.0645,"Observed","ProstateCancer","All","Both"
11.63,0.02805,0.02488,0.03162,"Observed","BreastCancer","All","Both"
11.63,0.05295,0.04561,0.06146,"Observed","ColorectalCancer","All","Both"
11.63,0.05772,0.05163,0.06453,"Observed","ProstateCancer","All","Both"
11.633,0.02804,0.02486,0.03162,"Observed","BreastCancer","All","Both"
11.633,0.05294,0.04559,0.06148,"Observed","ColorectalCancer","All","Both"
11.633,0.05772,0.05162,0.06455,"Observed","ProstateCancer","All","Both"
11.633,0.07915,0.0556,0.11267,"Observed","StomachCancer","All","Both"
11.636,0.02803,0.02485,0.03162,"Observed","BreastCancer","All","Both"
11.636,0.05294,0.04557,0.0615,"Observed","ColorectalCancer","All","Both"
11.636,0.05773,0.05161,0.06458,"Observed","ProstateCancer","All","Both"
11.636,0.07916,0.05559,0.11274,"Observed","StomachCancer","All","Both"
11.638,0.02802,0.02484,0.03162,"Observed","BreastCancer","All","Both"
11.638,0.05293,0.04555,0.06151,"Observed","ColorectalCancer","All","Both"
11.638,0.04817,0.01893,0.12258,"Observed","LiverCancer","All","Both"
11.638,0.0854,0.06236,0.11695,"Observed","LungCancer","All","Both"
11.638,0.05774,0.0516,0.0646,"Observed","ProstateCancer","All","Both"
11.638,0.07918,0.05558,0.1128,"Observed","StomachCancer","All","Both"
11.641,0.02802,0.02482,0.03163,"Observed","BreastCancer","All","Both"
11.641,0.05293,0.04553,0.06153,"Observed","ColorectalCancer","All","Both"
11.641,0.05572,0.04444,0.06986,"Observed","HeadNeckCancer","All","Both"
11.641,0.05774,0.05159,0.06463,"Observed","ProstateCancer","All","Both"
11.644,0.02801,0.02481,0.03163,"Observed","BreastCancer","All","Both"
11.644,0.05292,0.04551,0.06155,"Observed","ColorectalCancer","All","Both"
11.644,0.08537,0.06228,0.11702,"Observed","LungCancer","All","Both"
11.644,0.05775,0.05158,0.06466,"Observed","ProstateCancer","All","Both"
11.647,0.028,0.02479,0.03163,"Observed","BreastCancer","All","Both"
11.647,0.08536,0.06224,0.11705,"Observed","LungCancer","All","Both"
