Cancer,Method,Stratification,Adjustment,Sex,Age,Database,rate,shape,scale,meanlog,sdlog,mu,sigma,Q,gamma0,gamma1,gamma2,SplineLowerB,SplineInternal1,SplineUpperB,gamma3,gamma4,SplineInternal2,SplineInternal3,sexMale,age_gr18 to 39,age_gr40 to 49,age_gr50 to 59,age_gr60 to 69,age_gr80 +
Lung,Exponential,Age,None,Both,80 +,CPRD_GOLD,0.013768576614390246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-logistic,Age,None,Both,80 +,CPRD_GOLD,NA,0.096439002103778,-0.8514470692540922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-normal,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,-0.862279690052027,0.4559162511808164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Generalised Gamma,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,-0.7508996749273317,0.439112783034116,0.15404909509343795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (1 knot),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.599545110346741,1.2799956109651296,0.015448342543182692,-5.8998973535824915,-1.1377234187847354,2.667228206581955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (3 knots),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.0680113222117793,1.412869131041922,0.013123852416620046,-5.8998973535824915,-2.1157077196642304,2.667228206581955,0.013712080264637713,-0.010753662001963683,-1.1377234187847354,-0.21292199724267166,NA,NA,NA,NA,NA,NA
Pancreatic,Gompertz,Age,None,Both,18 to 39,CPRD_GOLD,0.18237799826339451,-1.2874479420487586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.821200046015094,-0.7224049500754963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Exponential,Age,None,Both,18 to 39,CPRD_GOLD,-1.4360470038223732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.5308754438787007,0.5254958065988637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-normal,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,0.6223433338379978,1.0233011025623255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,-1.6418744102198648,0.8448992510141984,-2.0820228753599506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.1224471260460567,1.2206705791524068,0.048136585499840304,-4.290459441148391,-1.2459370034249682,1.1176087893587647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.35176337328318,1.587164126146519,0.15322536605774437,-4.290459441148391,-2.37353682896633,1.1176087893587647,-0.20206895806302708,0.13694278146852634,-1.2459370034249682,-0.7181138032904064,NA,NA,NA,NA,NA,NA
Pancreatic,Gompertz,Age,None,Both,40 to 49,CPRD_GOLD,-0.055086209828557824,-0.4274070445975274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,Age,None,Both,40 to 49,CPRD_GOLD,NA,-0.35742752711592435,-0.4369673145117096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Exponential,Age,None,Both,40 to 49,CPRD_GOLD,-0.7457902353316371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,Age,None,Both,40 to 49,CPRD_GOLD,NA,0.10897352620962114,-0.13808635792920815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-normal,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,-0.08338219470679284,0.4646679687924808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,-0.13085843962063312,0.47148785375305535,-0.06711614670190398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.3984082503186803,1.973614850162741,0.037486708104670384,-5.8998973535824915,-0.5527898228650229,2.1731938461106632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5150710935496464,1.0391432743338371,-0.16490070781619254,-5.8998973535824915,-1.3460758667135715,2.1731938461106632,0.2294751903665247,-0.03826445782881777,-0.5527898228650229,0.2581129577563581,NA,NA,NA,NA,NA,NA
Pancreatic,Gompertz,Age,None,Both,50 to 59,CPRD_GOLD,0.23615989648911026,-0.4381738402805723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,Age,None,Both,50 to 59,CPRD_GOLD,NA,-0.361231420035291,-0.13845348846784813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Exponential,Age,None,Both,50 to 59,CPRD_GOLD,-0.37517370128070726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,Age,None,Both,50 to 59,CPRD_GOLD,NA,0.12216105806550435,-0.5447505119095418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-normal,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,-0.5214997204172067,0.43343177781089476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,-0.6712168492805904,0.44075456283217607,-0.20816445107801618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.1287883816438558,1.6408841563773306,0.02590905099003171,-5.8998973535824915,-0.8061471527757291,2.474579535632151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,3.3463577903419943,1.9620431757203907,0.1204745913422101,-5.8998973535824915,-1.7567626271909587,2.474579535632151,-0.20192461847661622,0.1261870138353166,-0.8061471527757291,0.02567025536949692,NA,NA,NA,NA,NA,NA
Pancreatic,Gompertz,Age,None,Both,60 to 69,CPRD_GOLD,0.43951959823284337,-0.4856293381289416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,Age,None,Both,60 to 69,CPRD_GOLD,NA,-0.32194511561337297,0.03181364196105776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Exponential,Age,None,Both,60 to 69,CPRD_GOLD,-0.12979807442309188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,Age,None,Both,60 to 69,CPRD_GOLD,NA,0.19381950693428743,-0.7431091053427058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-normal,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,-0.733629970939676,0.3753873744091051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,-0.7936334297047799,0.3795386196415735,-0.08730757402414081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.4004944015020153,1.69114452182004,0.025688036833440016,-5.8998973535824915,-0.9094647668037552,2.662077980605639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.8111589142608184,1.7616642970013734,0.09786233379557013,-5.8998973535824915,-1.8394543430360721,2.662077980605639,-0.19745371609485063,0.14008539813273424,-0.9094647668037552,-0.1284562304524756,NA,NA,NA,NA,NA,NA
Pancreatic,Gompertz,Age,None,Both,70 to 79,CPRD_GOLD,0.6134516325976218,-0.5186365124977979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,Age,None,Both,70 to 79,CPRD_GOLD,NA,-0.33294387791189156,0.19422686186022967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Exponential,Age,None,Both,70 to 79,CPRD_GOLD,0.0786052531615263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,Age,None,Both,70 to 79,CPRD_GOLD,NA,0.179529437395893,-0.9831009548238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-normal,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,-0.969291369759933,0.37951920030418324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,-1.0437210114778182,0.3833075285930877,-0.10732116015230458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.464700783765595,1.5877796853437034,0.023011953270448304,-5.8998973535824915,-1.1994169877900753,2.7265089228070623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,3.270988983206674,1.7999907162757238,0.06832424165652756,-5.8998973535824915,-2.0712559570933964,2.7265089228070623,-0.08285353780163973,0.04616212009445488,-1.1994169877900753,-0.2904255583975317,NA,NA,NA,NA,NA,NA
Pancreatic,Gompertz,Age,None,Both,80 +,CPRD_GOLD,1.0824674246264625,-0.8301822543448808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,Age,None,Both,80 +,CPRD_GOLD,NA,-0.35380047991211777,0.5121847004011736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Exponential,Age,None,Both,80 +,CPRD_GOLD,0.5059226450771271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,Age,None,Both,80 +,CPRD_GOLD,NA,0.17716743641844268,-1.464197320455257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Log-normal,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,-1.444274747732919,0.38998644564307156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,-1.5227502112434925,0.39295312562481827,-0.11078765336651203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.8595086444796967,1.5069431614756486,0.0230425112630355,-5.8998973535824915,-1.637217476541176,2.5466587582343054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.6910958191754224,1.464003515984841,-0.01063220044829731,-5.8998973535824915,-2.498699971920336,2.5466587582343054,0.03631599292324073,-0.003991677490957756,-1.637217476541176,-0.8000309257582932,NA,NA,NA,NA,NA,NA
Prostate,Gompertz,Age,None,Male,18 to 39,CPRD_GOLD,-6.387540747743423,0.2221149900915928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,WeibullPH,Age,None,Male,18 to 39,CPRD_GOLD,NA,1.154431941907849,-10.09058153640052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Exponential,Age,None,Male,18 to 39,CPRD_GOLD,-4.652863857983429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-logistic,Age,None,Male,18 to 39,CPRD_GOLD,NA,1.2424085338822703,3.0879490559246516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-normal,Age,None,Male,18 to 39,CPRD_GOLD,NA,NA,NA,3.109767495107815,-0.6619155352476872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Generalised Gamma,Age,None,Male,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,2.3178171520441344,-2.756883751584635,-21.794237935112463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Gompertz,Age,None,Male,40 to 49,CPRD_GOLD,-3.8301335378577335,-0.058680287260511735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,WeibullPH,Age,None,Male,40 to 49,CPRD_GOLD,NA,-0.10483007779804707,-3.864093522966757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Exponential,Age,None,Male,40 to 49,CPRD_GOLD,-4.05926139645215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-logistic,Age,None,Male,40 to 49,CPRD_GOLD,NA,-0.06518419854929786,4.121496408891551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-normal,Age,None,Male,40 to 49,CPRD_GOLD,NA,NA,NA,4.658032178851537,0.823232688790738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Generalised Gamma,Age,None,Male,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,4.676056317543347,0.8845045222219555,-0.11514283123549182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (1 knot),Age,None,Male,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.6531937841117843,1.4053250455037158,0.04246519981540454,-2.808854900224176,1.1353712456986051,2.524741856223138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (3 knots),Age,None,Male,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.086207996342824,1.8678049819722544,0.17320580838632096,-2.808854900224176,0.11261178916908204,2.524741856223138,-0.451073615178441,0.3727276452217181,1.1353712456986051,1.4999821259283364,NA,NA,NA,NA,NA,NA
Prostate,Gompertz,Age,None,Male,50 to 59,CPRD_GOLD,-3.8744320376976558,-0.01614363779933416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,WeibullPH,Age,None,Male,50 to 59,CPRD_GOLD,NA,-0.009980055946085562,-3.9255119215384844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Exponential,Age,None,Male,50 to 59,CPRD_GOLD,-3.9458022641715793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-logistic,Age,None,Male,50 to 59,CPRD_GOLD,NA,0.038152394281202345,3.787262359870546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-normal,Age,None,Male,50 to 59,CPRD_GOLD,NA,NA,NA,4.196735986592025,0.7004249916222126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Generalised Gamma,Age,None,Male,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,4.176815778000249,0.6056529545732574,0.16903811885927916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (1 knot),Age,None,Male,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.8068977227660254,1.3969033297086926,0.027719821890699554,-2.764403137653342,1.144116888275629,2.878274527450977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (3 knots),Age,None,Male,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.9293593415568275,1.348799764291565,-0.1507214804119897,-2.764403137653342,0.4435433266925445,2.878274527450977,0.42358812217958247,-0.32313019795449877,1.144116888275629,1.8084001232430642,NA,NA,NA,NA,NA,NA
Prostate,Gompertz,Age,None,Male,60 to 69,CPRD_GOLD,-3.546045881087764,0.028272338119587345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,WeibullPH,Age,None,Male,60 to 69,CPRD_GOLD,NA,0.0864054926449774,-3.600373828529316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Exponential,Age,None,Male,60 to 69,CPRD_GOLD,-3.4178022353805173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-logistic,Age,None,Male,60 to 69,CPRD_GOLD,NA,0.16132852024114633,3.086746352812261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-normal,Age,None,Male,60 to 69,CPRD_GOLD,NA,NA,NA,3.336291202398651,0.5488993162120908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Generalised Gamma,Age,None,Male,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,3.2965671791710225,-0.19212587234763312,1.152499887609108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (1 knot),Age,None,Male,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.561650273624717,1.146873485665026,0.0027958352737059984,-4.108137884354437,1.3068507202575126,2.9699225989259093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (3 knots),Age,None,Male,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.6829478006625544,1.1101731854023478,-0.12150747461108392,-4.108137884354437,0.5478043918601326,2.9699225989259093,0.426053970682047,-0.4057890368071963,1.3068507202575126,1.9316206573330392,NA,NA,NA,NA,NA,NA
Prostate,Gompertz,Age,None,Male,70 to 79,CPRD_GOLD,-2.865255644548901,0.04716900124197218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,WeibullPH,Age,None,Male,70 to 79,CPRD_GOLD,NA,0.11079462517815067,-2.8927818818031725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Exponential,Age,None,Male,70 to 79,CPRD_GOLD,-2.66968537948978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-logistic,Age,None,Male,70 to 79,CPRD_GOLD,NA,0.24080507493728387,2.2986977911935633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-normal,Age,None,Male,70 to 79,CPRD_GOLD,NA,NA,NA,2.380121546642767,0.4183668949046954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Generalised Gamma,Age,None,Male,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,2.687185828436385,-0.46486466536190474,1.6376348914561343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (1 knot),Age,None,Male,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.081217175671999,0.9754376110721434,-0.004932154882839752,-5.8998973535824915,1.2353917457145225,2.9468873133627365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (3 knots),Age,None,Male,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.815644492758635,1.1192906739602209,-0.053022267473049285,-5.8998973535824915,0.4457390072461043,2.9468873133627365,0.28730486905124053,-0.33243145055373874,1.2353917457145225,1.8702202985375718,NA,NA,NA,NA,NA,NA
Prostate,Gompertz,Age,None,Male,80 +,CPRD_GOLD,-1.8161341128584805,0.020532266866531593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,WeibullPH,Age,None,Male,80 +,CPRD_GOLD,NA,-0.002324569326475744,-1.752950933518852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Exponential,Age,None,Male,80 +,CPRD_GOLD,-1.7565023569637763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-logistic,Age,None,Male,80 +,CPRD_GOLD,NA,0.20026881022164372,1.3601037253376598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Log-normal,Age,None,Male,80 +,CPRD_GOLD,NA,NA,NA,1.3381986064550915,0.4316416292884688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Generalised Gamma,Age,None,Male,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,1.8689799140190089,-0.14073175815034997,1.322576963865733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (1 knot),Age,None,Male,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.048139264132569,0.8233534928700879,-0.005852591347072497,-5.8998973535824915,0.7683308948349117,2.7708749257620466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prostate,Spline (3 knots),Age,None,Male,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-1.7617817232364188,0.9298258262769109,-0.0044460847745030055,-5.8998973535824915,-0.10383960281711965,2.7708749257620466,0.07541700916830617,-0.10583912546764673,0.7683308948349117,1.4531845669329406,NA,NA,NA,NA,NA,NA
Stomach,Gompertz,Age,None,Both,18 to 39,CPRD_GOLD,-0.5613827732866103,-0.33192908447025943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomach,WeibullPH,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.4156283272977413,-0.8290438932640853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomach,Exponential,Age,None,Both,18 to 39,CPRD_GOLD,-1.2879820969927633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomach,Log-logistic,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.05349918960429603,0.4640656612857897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomach,Log-normal,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,0.516077426661824,0.5873673191085439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomach,Generalised Gamma,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,0.08512952343410128,0.6190284645671876,-0.5541351018478106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
