n,events,rmean,se,median,rmean in years (SE),Median Survival in Years (95% CI),rmean5yr,se5yr,rmean 5yrs in years (SE),rmean10yr,se10yr,rmean 10yrs in years (SE),Survival Rate % (95% CI) year 1,Survival Rate % (95% CI) year 5,Survival Rate % (95% CI) year 10,surv year 1,surv year 5,surv year 10,Method,Cancer,Age,Sex,Stratification,Adjustment,Database
NA,NA,1.3149,0.0515,0.4756,1.31 (0.05),0.48 (0.45-0.51),1.0083,0.0284,1.01 (0.03),1.1865,0.0421,1.19 (0.04),28.9 (27.1-30.6),5.4 (4.8-6.2),2.4 (2.1-2.8),28.8631,5.4387,2.4195,Log-logistic,Pancreatic,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,1.2882,0.0541,0.4802,1.29 (0.05),0.48 (0.45-0.51),1.046,0.0295,1.05 (0.03),1.204,0.0436,1.20 (0.04),30.7 (29.1-32.4),5.4 (4.7-6.2),1.8 (1.5-2.3),30.7123,5.3727,1.8492,Log-normal,Pancreatic,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,1.3294,0.0667,0.4719,1.33 (0.07),0.47 (0.44-0.50),1.0529,0.0312,1.05 (0.03),1.2278,0.0484,1.23 (0.05),30.5 (28.9-32.2),5.7 (4.9-6.7),2.1 (1.6-2.8),30.5198,5.7482,2.1409,Generalised Gamma,Pancreatic,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,1.4482,0.0819,0.4531,1.45 (0.08),0.45 (0.43-0.48),1.0453,0.0316,1.05 (0.03),1.275,0.0533,1.27 (0.05),28.8 (27.1-30.7),6.7 (5.7-7.9),3.2 (2.5-4.3),28.7921,6.6829,3.2423,Spline (1 knot),Pancreatic,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,1.5335,0.0477,0.4888,1.53 (0.05),0.49 (0.46-0.52),1.0156,0.02,1.02 (0.02),1.2728,0.0265,1.27 (0.03),27.9 (26.4-29.3),6.6 (6.1-7.2),4.2 (3.5-5.0),27.8959,6.6388,4.1856,Spline (3 knots),Pancreatic,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,1.128,0.0582,0.4174,1.13 (0.06),0.42 (0.40-0.44),0.8204,0.0227,0.82 (0.02),0.977,0.0386,0.98 (0.04),23.7 (22.2-25.0),3.7 (3.0-4.5),2.9 (2.2-3.7),23.6698,3.7084,2.8986,Gompertz,Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,0.9438,0.0289,0.4574,0.94 (0.03),0.46 (0.43-0.49),0.9022,0.0239,0.90 (0.02),0.9401,0.0279,0.94 (0.03),29.7 (28.1-31.2),2.1 (1.7-2.6),0.2 (0.1-0.3),29.6896,2.1295,0.1788,WeibullPH,Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,0.9244,0.0195,0.6407,0.92 (0.02),0.64 (0.61-0.67),0.9203,0.0189,0.92 (0.02),0.9244,0.0186,0.92 (0.02),33.9 (32.4-35.5),0.4 (0.4-0.6),0.0 (0.0-0.0),33.8993,0.4477,0.002,Exponential,Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,1.074,0.0378,0.3741,1.07 (0.04),0.37 (0.35-0.40),0.8542,0.023,0.85 (0.02),0.9955,0.0326,1.00 (0.03),23.6 (22.1-24.9),4.3 (3.8-4.8),1.9 (1.7-2.2),23.5694,4.301,1.9231,Log-logistic,Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,1.0335,0.0382,0.3794,1.03 (0.04),0.38 (0.36-0.40),0.8774,0.0237,0.88 (0.02),0.9885,0.0347,0.99 (0.03),25.4 (24.0-26.8),3.9 (3.4-4.5),1.3 (1.0-1.5),25.3608,3.8837,1.2591,Log-normal,Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,1.0751,0.0468,0.3711,1.08 (0.05),0.37 (0.35-0.39),0.8878,0.0255,0.89 (0.03),1.017,0.039,1.02 (0.04),25.3 (23.9-26.6),4.3 (3.6-5.1),1.6 (1.2-2.0),25.2559,4.3135,1.5581,Generalised Gamma,Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,1.1457,0.058,0.3628,1.15 (0.06),0.36 (0.34-0.38),0.8864,0.0258,0.89 (0.03),1.0538,0.0427,1.05 (0.04),24.1 (22.6-25.6),5.0 (4.2-6.0),2.3 (1.7-3.1),24.07,5.0278,2.2852,Spline (1 knot),Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,1.1568,0.0323,0.3736,1.16 (0.03),0.37 (0.35-0.40),0.88,0.0154,0.88 (0.02),1.0537,0.0215,1.05 (0.02),23.8 (22.7-25.1),5.0 (4.6-5.5),2.5 (2.0-3.1),23.8316,5.0339,2.4782,Spline (3 knots),Pancreatic,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,0.8321,0.0543,0.2612,0.83 (0.05),0.26 (0.25-0.28),0.5749,0.022,0.57 (0.02),0.7196,0.039,0.72 (0.04),13.5 (12.3-14.8),3.0 (2.3-3.8),2.9 (2.2-3.7),13.4583,3.0204,2.8584,Gompertz,Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.6085,0.0207,0.286,0.61 (0.02),0.29 (0.26-0.31),0.6001,0.0195,0.60 (0.02),0.6082,0.0203,0.61 (0.02),18.8 (17.5-20.3),0.6 (0.4-0.8),0.0 (0.0-0.0),18.8448,0.5709,0.0224,WeibullPH,Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.6029,0.0142,0.4179,0.60 (0.01),0.42 (0.40-0.44),0.6028,0.0144,0.60 (0.01),0.6029,0.0138,0.60 (0.01),19.0 (17.7-20.5),0.0 (0.0-0.0),0.0 (0.0-0.0),19.0422,0.025,0,Exponential,Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.708,0.03,0.2313,0.71 (0.03),0.23 (0.22-0.25),0.5912,0.0205,0.59 (0.02),0.6725,0.0263,0.67 (0.03),14.8 (13.6-16.1),2.5 (2.1-2.9),1.1 (0.9-1.3),14.8299,2.4858,1.1021,Log-logistic,Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.6724,0.0299,0.2359,0.67 (0.03),0.24 (0.22-0.25),0.6041,0.022,0.60 (0.02),0.6566,0.0275,0.66 (0.03),16.4 (15.1-17.7),1.9 (1.6-2.3),0.6 (0.4-0.7),16.4069,1.934,0.5592,Log-normal,Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.7056,0.0366,0.2304,0.71 (0.04),0.23 (0.21-0.25),0.6172,0.0235,0.62 (0.02),0.6832,0.0327,0.68 (0.03),16.6 (15.2-17.9),2.3 (1.7-2.9),0.8 (0.5-1.1),16.5645,2.2893,0.761,Generalised Gamma,Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.7802,0.0516,0.2249,0.78 (0.05),0.22 (0.21-0.24),0.6266,0.0244,0.63 (0.02),0.7329,0.0408,0.73 (0.04),15.7 (14.3-17.2),3.2 (2.4-4.2),1.5 (1.0-2.3),15.6824,3.1544,1.4713,Spline (1 knot),Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,0.7815,0.0251,0.2246,0.78 (0.03),0.22 (0.21-0.24),0.6266,0.0114,0.63 (0.01),0.7337,0.0182,0.73 (0.02),15.7 (14.7-16.7),3.2 (2.7-3.7),1.5 (1.0-2.1),15.6608,3.1692,1.4857,Spline (3 knots),Pancreatic,80 +,Both,Age,None,CPRD_GOLD
NA,NA,15.8447,2.6612,20.3828,15.84 (2.66),20.38 (3.91-Inf),4.9686,0.4722,4.97 (0.47),9.799,1.3009,9.80 (1.30),99.8 (84.6-100.0),98.5 (56.2-99.9),94.0 (30.5-99.3),99.8118,98.4696,93.9652,Gompertz,Prostate,18 to 39,Male,Age,None,CPRD_GOLD
NA,NA,15.7707,1.7856,72.7007,15.77 (1.79),72.70 (10.70-519.59),4.8827,0.2118,4.88 (0.21),9.5381,0.7588,9.54 (0.76),99.1 (93.2-99.8),95.3 (70.5-99.2),90.9 (49.7-98.5),99.0511,95.3447,90.9061,Exponential,Prostate,18 to 39,Male,Age,None,CPRD_GOLD
NA,NA,15.7745,2.2993,21.9321,15.77 (2.30),21.93 (7.88-59.52),4.9933,0.1338,4.99 (0.13),9.8577,0.6161,9.86 (0.62),100.0 (94.2-100.0),99.4 (83.3-100.0),93.8 (13.5-99.8),99.9977,99.4068,93.8223,Log-logistic,Prostate,18 to 39,Male,Age,None,CPRD_GOLD
NA,NA,15.7814,2.0872,22.4158,15.78 (2.09),22.42 (7.17-63.43),4.9988,0.1214,5.00 (0.12),9.8915,0.658,9.89 (0.66),100.0 (95.9-100.0),99.8 (82.1-100.0),94.1 (8.2-99.9),100,99.8184,94.1176,Log-normal,Prostate,18 to 39,Male,Age,None,CPRD_GOLD
NA,NA,15.7736,5.6258,26.0664,15.77 (5.63),26.07 (0.00-Inf),5,1.8746,5.00 (1.87),10,3.8846,10.00 (3.88),100.0 (1.0-100.0),100.0 (0.5-100.0),99.8 (0.0-100.0),100,100,99.8494,Generalised Gamma,Prostate,18 to 39,Male,Age,None,CPRD_GOLD
NA,NA,17.0931,0.5016,Inf,17.09 (0.50),Inf (25.19-Inf),4.7611,0.0455,4.76 (0.05),9.1488,0.134,9.15 (0.13),97.9 (96.8-98.7),91.0 (87.4-93.4),84.9 (79.1-88.6),97.9139,91.0227,84.8569,Gompertz,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,16.9206,0.4738,48.6251,16.92 (0.47),48.63 (26.67-96.36),4.7718,0.043,4.77 (0.04),9.1697,0.1309,9.17 (0.13),97.9 (96.4-98.8),91.4 (88.2-93.6),84.6 (78.8-88.4),97.9237,91.4496,84.6328,WeibullPH,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,16.7944,0.4337,40.1551,16.79 (0.43),40.16 (29.40-54.39),4.7903,0.0333,4.79 (0.03),9.1845,0.1302,9.18 (0.13),98.3 (97.7-98.8),91.7 (88.8-93.9),84.1 (78.9-88.2),98.2886,91.7311,84.1459,Exponential,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,16.9501,0.4962,61.6514,16.95 (0.50),61.65 (31.01-123.18),4.7693,0.0442,4.77 (0.04),9.1621,0.1311,9.16 (0.13),97.9 (96.5-98.9),91.3 (88.2-93.8),84.6 (78.6-88.4),97.9395,91.3215,84.6073,Log-logistic,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,17.0745,0.4359,105.4284,17.07 (0.44),105.43 (45.67-267.03),4.759,0.0452,4.76 (0.05),9.1484,0.1479,9.15 (0.15),98.0 (96.5-98.9),91.0 (87.5-93.3),84.9 (78.8-88.3),97.9569,90.9611,84.9447,Log-normal,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,17.0932,0.538,117.8178,17.09 (0.54),"117.82 (30.63-22,615.39)",4.7573,0.0693,4.76 (0.07),9.1469,0.1732,9.15 (0.17),97.9 (93.9-98.7),90.9 (85.3-93.0),85.0 (77.0-88.2),97.9462,90.9178,85.0099,Generalised Gamma,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,17.0975,0.4347,78.8348,17.10 (0.43),"78.83 (31.01-1,026.32)",4.7544,0.0459,4.75 (0.05),9.1455,0.1371,9.15 (0.14),98.0 (96.4-98.9),90.8 (87.5-93.4),85.1 (80.2-89.0),97.9929,90.8253,85.1389,Spline (1 knot),Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,17.106,0.4602,83.9873,17.11 (0.46),"83.99 (29.65-48,910.24)",4.7565,0.0475,4.76 (0.05),9.145,0.1359,9.14 (0.14),97.8 (95.9-98.9),90.9 (87.2-93.5),85.1 (79.9-88.9),97.7991,90.8612,85.0911,Spline (3 knots),Prostate,40 to 49,Male,Age,None,CPRD_GOLD
NA,NA,16.6377,0.1408,47.9471,16.64 (0.14),47.95 (32.67-Inf),4.7555,0.0119,4.76 (0.01),9.0762,0.0364,9.08 (0.04),98.0 (97.7-98.2),90.5 (89.6-91.3),82.6 (81.2-83.8),97.9611,90.5063,82.55,Gompertz,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.5614,0.1272,36.4046,16.56 (0.13),36.40 (31.85-41.71),4.7638,0.0117,4.76 (0.01),9.0904,0.0368,9.09 (0.04),98.0 (97.7-98.3),90.7 (90.0-91.4),82.5 (81.1-83.6),98.0461,90.7469,82.4598,WeibullPH,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.5494,0.127,35.8481,16.55 (0.13),35.85 (32.85-38.81),4.7659,0.0094,4.77 (0.01),9.0926,0.0338,9.09 (0.03),98.1 (97.9-98.2),90.8 (90.0-91.5),82.4 (81.0-83.7),98.085,90.7848,82.4188,Exponential,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.6002,0.1259,44.1354,16.60 (0.13),44.14 (37.97-51.45),4.7611,0.0122,4.76 (0.01),9.0794,0.0372,9.08 (0.04),98.1 (97.8-98.4),90.6 (89.8-91.3),82.4 (81.0-83.7),98.082,90.5725,82.3816,Log-logistic,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.7341,0.1184,66.469,16.73 (0.12),66.47 (55.01-79.84),4.7479,0.0126,4.75 (0.01),9.0556,0.0376,9.06 (0.04),98.1 (97.8-98.4),90.0 (89.2-90.8),82.6 (81.2-83.9),98.1381,90.0476,82.6445,Log-normal,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.7019,0.1308,58.7475,16.70 (0.13),58.75 (43.23-86.28),4.7511,0.0131,4.75 (0.01),9.0602,0.0387,9.06 (0.04),98.1 (97.7-98.4),90.2 (89.2-90.9),82.6 (81.2-83.7),98.1414,90.155,82.5619,Generalised Gamma,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.6812,0.1281,46.769,16.68 (0.13),46.77 (38.80-61.02),4.7513,0.0128,4.75 (0.01),9.0631,0.0368,9.06 (0.04),98.2 (97.8-98.4),90.2 (89.3-91.0),82.6 (81.4-83.9),98.1613,90.1724,82.6148,Spline (1 knot),Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,16.6166,0.1369,36.9963,16.62 (0.14),37.00 (30.03-48.49),4.7459,0.0129,4.75 (0.01),9.0779,0.0373,9.08 (0.04),98.2 (97.8-98.5),90.3 (89.3-91.1),83.0 (81.6-84.2),98.2054,90.2717,82.9529,Spline (3 knots),Prostate,50 to 59,Male,Age,None,CPRD_GOLD
NA,NA,14.4277,0.0872,18.3402,14.43 (0.09),18.34 (17.50-19.23),4.6405,0.0078,4.64 (0.01),8.571,0.0234,8.57 (0.02),97.1 (97.0-97.3),85.7 (85.1-86.2),71.7 (70.9-72.5),97.1174,85.6517,71.6569,Gompertz,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.5172,0.0821,19.4174,14.52 (0.08),19.42 (18.62-20.11),4.6411,0.0079,4.64 (0.01),8.5553,0.0232,8.56 (0.02),97.3 (97.1-97.5),85.4 (84.9-85.9),71.4 (70.6-72.2),97.3056,85.3921,71.4465,WeibullPH,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.6747,0.0736,21.1426,14.67 (0.07),21.14 (20.39-21.85),4.6117,0.0062,4.61 (0.01),8.5261,0.0221,8.53 (0.02),96.8 (96.7-96.9),84.9 (84.4-85.4),72.0 (71.2-72.9),96.7747,84.8808,72.0475,Exponential,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.6758,0.0769,21.9057,14.68 (0.08),21.91 (20.81-22.96),4.6359,0.0077,4.64 (0.01),8.537,0.0233,8.54 (0.02),97.4 (97.2-97.6),85.0 (84.5-85.5),71.5 (70.7-72.4),97.4097,85.0171,71.5336,Log-logistic,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.9541,0.0739,28.1147,14.95 (0.07),28.11 (26.57-29.82),4.6036,0.0077,4.60 (0.01),8.4993,0.0241,8.50 (0.02),97.3 (97.1-97.5),84.1 (83.6-84.6),72.5 (71.7-73.3),97.301,84.0716,72.4764,Log-normal,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.474,0.0944,18.8953,14.47 (0.09),18.90 (17.67-20.66),4.6434,0.0096,4.64 (0.01),8.5642,0.0273,8.56 (0.03),97.3 (97.1-97.5),85.5 (84.8-86.2),71.5 (70.6-72.4),97.2663,85.5491,71.4723,Generalised Gamma,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.5382,0.0825,19.6566,14.54 (0.08),19.66 (18.79-20.68),4.6391,0.0082,4.64 (0.01),8.5508,0.0228,8.55 (0.02),97.3 (97.1-97.5),85.3 (84.8-85.8),71.5 (70.6-72.3),97.3237,85.2954,71.4754,Spline (1 knot),Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,14.3874,0.0347,17.902,14.39 (0.03),17.90 (17.37-18.57),4.6293,0.0071,4.63 (0.01),8.5771,0.0158,8.58 (0.02),97.3 (97.1-97.5),85.4 (84.9-85.8),72.2 (71.9-72.4),97.3406,85.3538,72.1566,Spline (3 knots),Prostate,60 to 69,Male,Age,None,CPRD_GOLD
NA,NA,10.2834,0.0757,9.6158,10.28 (0.08),9.62 (9.43-9.79),4.3034,0.0093,4.30 (0.01),7.3067,0.0251,7.31 (0.03),94.3 (94.1-94.5),72.5 (71.9-73.1),48.3 (47.5-49.1),94.3335,72.5252,48.2915,Gompertz,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,10.534,0.072,9.5958,10.53 (0.07),9.60 (9.40-9.82),4.2896,0.0093,4.29 (0.01),7.2584,0.0255,7.26 (0.03),94.6 (94.4-94.9),71.6 (71.0-72.2),48.4 (47.6-49.3),94.6086,71.5613,48.3914,WeibullPH,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,10.8181,0.0679,10.0059,10.82 (0.07),10.01 (9.78-10.23),4.226,0.0079,4.23 (0.01),7.2148,0.0257,7.21 (0.03),93.3 (93.1-93.5),70.7 (70.1-71.3),50.0 (49.2-50.8),93.3071,70.7251,50.0204,Exponential,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,11.0353,0.0667,9.9612,11.04 (0.07),9.96 (9.71-10.21),4.2723,0.0098,4.27 (0.01),7.2407,0.0256,7.24 (0.03),94.9 (94.7-95.1),70.6 (70.0-71.2),49.9 (49.1-50.7),94.9048,70.6185,49.8764,Log-logistic,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,11.3905,0.0708,10.8062,11.39 (0.07),10.81 (10.49-11.16),4.2017,0.0099,4.20 (0.01),7.1968,0.0263,7.20 (0.03),94.1 (93.9-94.4),69.4 (68.8-70.0),52.0 (51.2-52.8),94.1373,69.3994,52.0349,Log-normal,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,10.2387,0.0865,9.6372,10.24 (0.09),9.64 (9.46-9.87),4.3093,0.0097,4.31 (0.01),7.3257,0.03,7.33 (0.03),94.3 (94.0-94.6),72.9 (72.3-73.7),48.3 (47.6-49.3),94.2865,72.854,48.3409,Generalised Gamma,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,10.4759,0.0745,9.559,10.48 (0.07),9.56 (9.37-9.76),4.2974,0.0094,4.30 (0.01),7.2705,0.0257,7.27 (0.03),94.6 (94.3-94.8),71.9 (71.3-72.5),48.2 (47.3-49.0),94.569,71.8653,48.1872,Spline (1 knot),Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,10.251,0.038,9.7265,10.25 (0.04),9.73 (9.65-9.80),4.2871,0.0088,4.29 (0.01),7.3231,0.016,7.32 (0.02),94.3 (94.0-94.6),72.6 (72.2-73.0),48.7 (48.4-49.0),94.3424,72.6171,48.711,Spline (3 knots),Prostate,70 to 79,Male,Age,None,CPRD_GOLD
NA,NA,5.4237,0.0643,4.0853,5.42 (0.06),4.09 (3.98-4.19),3.3832,0.0174,3.38 (0.02),4.7654,0.038,4.77 (0.04),84.8 (84.4-85.3),42.5 (41.6-43.3),16.4 (15.5-17.4),84.8458,42.4655,16.4383,Gompertz,Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,5.5701,0.0649,4.0135,5.57 (0.06),4.01 (3.91-4.11),3.3475,0.0164,3.35 (0.02),4.762,0.0378,4.76 (0.04),84.1 (83.6-84.6),42.2 (41.3-43.1),17.8 (17.0-18.8),84.0917,42.1861,17.8462,WeibullPH,Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,5.5651,0.0598,4.0148,5.57 (0.06),4.01 (3.91-4.12),3.3491,0.0157,3.35 (0.02),4.7617,0.0365,4.76 (0.04),84.1 (83.8-84.5),42.2 (41.4-43.0),17.8 (17.1-18.5),84.1434,42.1794,17.791,Exponential,Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,6.4197,0.0668,3.8966,6.42 (0.07),3.90 (3.79-4.00),3.3118,0.0173,3.31 (0.02),4.8984,0.0366,4.90 (0.04),84.0 (83.5-84.6),42.4 (41.5-43.3),24.0 (23.2-24.8),84.0464,42.4429,24.0223,Log-logistic,Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,6.6483,0.0766,3.8122,6.65 (0.08),3.81 (3.68-3.95),3.2275,0.018,3.23 (0.02),4.9071,0.0395,4.91 (0.04),80.8 (80.1-81.3),43.0 (42.1-43.9),26.6 (25.7-27.5),80.7599,43.0086,26.5555,Log-normal,Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,5.3998,0.0615,4.153,5.40 (0.06),4.15 (4.05-4.27),3.3847,0.017,3.38 (0.02),4.7784,0.0378,4.78 (0.04),84.2 (83.6-84.7),43.1 (42.2-44.0),16.2 (15.3-17.3),84.159,43.0663,16.2465,Generalised Gamma,Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,5.4902,0.0629,4.0733,5.49 (0.06),4.07 (3.98-4.18),3.3694,0.0179,3.37 (0.02),4.7643,0.0387,4.76 (0.04),84.3 (83.8-84.9),42.4 (41.6-43.4),17.0 (16.2-18.1),84.3463,42.436,16.9871,Spline (1 knot),Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,5.3934,0.0276,4.197,5.39 (0.03),4.20 (4.12-4.27),3.3819,0.0139,3.38 (0.01),4.7825,0.0163,4.78 (0.02),83.8 (83.2-84.4),43.5 (42.9-44.1),16.1 (15.6-16.7),83.7975,43.5083,16.0997,Spline (3 knots),Prostate,80 +,Male,Age,None,CPRD_GOLD
NA,NA,4.0171,0.6197,1.5558,4.02 (0.62),1.56 (1.05-2.29),2.2509,0.2283,2.25 (0.23),3.3056,0.4563,3.31 (0.46),61.5 (51.1-70.2),24.9 (15.1-33.9),19.1 (8.5-28.8),61.5445,24.867,19.0839,Gompertz,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,3.8731,0.5851,2.0155,3.87 (0.59),2.02 (1.24-3.03),2.4713,0.2229,2.47 (0.22),3.4602,0.4402,3.46 (0.44),64.6 (55.3-73.0),28.3 (18.8-38.2),13.6 (6.3-23.1),64.6316,28.2956,13.6055,WeibullPH,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,3.5455,0.4685,2.513,3.55 (0.47),2.51 (1.90-3.30),2.7126,0.2103,2.71 (0.21),3.3956,0.3726,3.40 (0.37),75.9 (69.8-81.0),25.2 (16.6-34.9),6.3 (2.8-12.2),75.8944,25.1796,6.3401,Exponential,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,3.7301,0.5617,1.5905,3.73 (0.56),1.59 (1.03-2.49),2.2756,0.2362,2.28 (0.24),3.2325,0.451,3.23 (0.45),60.8 (50.5-69.8),25.2 (15.9-34.2),14.9 (8.1-22.9),60.8233,25.2428,14.8965,Log-logistic,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,3.9105,0.6056,1.6754,3.91 (0.61),1.68 (1.07-2.61),2.3453,0.2241,2.35 (0.22),3.3795,0.4405,3.38 (0.44),61.3 (52.3-70.9),27.2 (17.5-36.9),16.0 (8.5-24.8),61.2879,27.1701,16.0374,Log-normal,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,4.1151,0.6223,1.5516,4.12 (0.62),1.55 (0.97-2.64),2.3196,0.2353,2.32 (0.24),3.4638,0.4504,3.46 (0.45),59.2 (48.6-68.4),28.4 (18.9-39.4),18.9 (10.1-30.3),59.1547,28.3985,18.9064,Generalised Gamma,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,4.1833,0.6652,1.4056,4.18 (0.67),1.41 (0.85-2.34),2.2715,0.2281,2.27 (0.23),3.4639,0.473,3.46 (0.47),57.6 (47.0-67.0),28.4 (18.7-39.1),20.5 (10.4-32.4),57.5633,28.4122,20.4939,Spline (1 knot),Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,4.1848,0.6834,1.3309,4.18 (0.68),1.33 (0.80-2.52),2.2693,0.2281,2.27 (0.23),3.4699,0.4882,3.47 (0.49),56.1 (44.2-66.3),28.7 (18.6-40.3),20.5 (10.6-32.5),56.0568,28.7459,20.4797,Spline (3 knots),Stomach,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,5.3658,0.6136,0.948,5.37 (0.61),0.95 (0.73-1.23),1.9003,0.1372,1.90 (0.14),3.0658,0.3019,3.07 (0.30),48.7 (42.4-54.9),24.2 (17.8-30.7),23.0 (15.9-29.7),48.6808,24.1717,23.009,Gompertz,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,3.6137,0.4365,1.4455,3.61 (0.44),1.45 (1.09-1.88),2.1576,0.1439,2.16 (0.14),2.9664,0.2683,2.97 (0.27),57.3 (51.7-62.6),23.4 (17.6-29.2),11.1 (6.7-16.1),57.3369,23.3504,11.0744,WeibullPH,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,2.9524,0.2522,2.0488,2.95 (0.25),2.05 (1.74-2.41),2.4113,0.1282,2.41 (0.13),2.8555,0.2116,2.86 (0.21),71.3 (67.0-75.1),18.4 (13.5-23.9),3.4 (1.8-5.7),71.2969,18.4227,3.394,Exponential,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,3.4621,0.4193,1.0823,3.46 (0.42),1.08 (0.83-1.41),1.9077,0.1362,1.91 (0.14),2.6368,0.2559,2.64 (0.26),51.8 (45.3-57.7),19.4 (14.2-24.7),11.3 (7.6-15.4),51.8347,19.4491,11.2572,Log-logistic,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,3.7174,0.4473,1.1902,3.72 (0.45),1.19 (0.88-1.57),2.0248,0.138,2.02 (0.14),2.8403,0.2722,2.84 (0.27),53.8 (48.2-59.6),21.8 (16.5-27.5),12.4 (8.2-17.3),53.7603,21.8268,12.4291,Log-normal,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,4.5324,0.5748,1.0188,4.53 (0.57),1.02 (0.76-1.42),2.0188,0.1432,2.02 (0.14),3.0584,0.2878,3.06 (0.29),50.4 (44.0-56.4),25.0 (19.0-31.6),17.8 (12.3-24.4),50.3598,24.954,17.7971,Generalised Gamma,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,4.9932,0.6995,0.864,4.99 (0.70),0.86 (0.66-1.25),1.989,0.1391,1.99 (0.14),3.1699,0.3028,3.17 (0.30),47.0 (40.7-53.4),26.8 (20.5-33.3),21.1 (14.4-28.4),46.9993,26.8105,21.1439,Spline (1 knot),Stomach,40 to 49,Both,Age,None,CPRD_GOLD
